ID,Longitude,Latitude,ag30,F030,Tcs30,ag50,F050,Tcs50,ag72,F072,Tcs72,ag101,F0101,Tcs101,ag140,F0140,Tcs140,ag201,F0201,Tcs201,ag475,F0475,Tcs475,ag975,F0975,Tcs975,ag2475,F02475,Tcs2475
37454,16.54906,39.843,0.041871,2.419,0.28558,0.053567,2.4175,0.32365,0.06238,2.4679,0.34181,0.072605,2.4613,0.35972,0.08301,2.4861,0.37495,0.096119,2.4647,0.40401,0.13215,2.5223,0.43763,0.16892,2.566,0.45725,0.22155,2.6789,0.47403
37455,16.61408,39.84119,0.039945,2.4374,0.28576,0.051452,2.4069,0.32743,0.05956,2.4768,0.34398,0.069413,2.4585,0.36247,0.079056,2.4905,0.37784,0.091429,2.4718,0.40546,0.12439,2.5376,0.44036,0.15815,2.5753,0.4604,0.20582,2.6916,0.47665
37478,18.10841,39.78905,0.016575,2.3837,0.16299,0.022335,2.3611,0.23039,0.02717,2.3535,0.28309,0.031708,2.3955,0.31918,0.036085,2.4729,0.344,0.041349,2.5221,0.37562,0.058087,2.5605,0.44682,0.076203,2.6049,0.51125,0.10232,2.8025,0.54382
37479,18.17331,39.78633,0.016524,2.3922,0.16223,0.022222,2.3767,0.22485,0.02707,2.3663,0.27488,0.031615,2.3933,0.30907,0.036001,2.491,0.34255,0.041318,2.5442,0.37332,0.059931,2.6395,0.42368,0.079015,2.7102,0.46231,0.11023,2.7482,0.53917
37480,18.23823,39.78357,0.016651,2.3903,0.16082,0.022396,2.3853,0.22085,0.02724,2.3895,0.26996,0.031772,2.4025,0.30717,0.036977,2.4673,0.33242,0.043697,2.5599,0.34811,0.061757,2.6342,0.42553,0.084343,2.6635,0.47969,0.11987,2.6777,0.538
37481,18.30313,39.78077,0.016904,2.3755,0.15969,0.022862,2.3855,0.22223,0.02774,2.3999,0.26579,0.033595,2.4367,0.28202,0.038271,2.5565,0.30635,0.045142,2.5579,0.33663,0.064642,2.6279,0.44842,0.09148,2.5975,0.48115,0.13244,2.6102,0.53583
37482,18.36804,39.77793,0.017273,2.369,0.15736,0.023677,2.3803,0.22341,0.0297,2.4711,0.22989,0.034779,2.5955,0.25915,0.039683,2.639,0.28108,0.047556,2.5433,0.32627,0.069557,2.6147,0.46155,0.10099,2.5356,0.4764,0.14835,2.558,0.52753
37483,18.43291,39.77506,0.017717,2.3915,0.1539,0.024992,2.442,0.21801,0.03124,2.6143,0.21133,0.036683,2.6439,0.24956,0.04279,2.6356,0.27191,0.051166,2.5974,0.2959,0.075602,2.6379,0.45488,0.11374,2.4966,0.46652,0.16885,2.5521,0.46591
37663,15.70183,39.81307,0.038581,2.4466,0.28424,0.049015,2.4333,0.32577,0.05677,2.5089,0.3427,0.065577,2.5173,0.36418,0.075283,2.515,0.37936,0.08754,2.4951,0.41264,0.12249,2.5132,0.44857,0.15726,2.5774,0.46654,0.20805,2.6671,0.51366
37664,15.76685,39.81175,0.041462,2.4278,0.28459,0.052914,2.4317,0.32029,0.06134,2.4998,0.33889,0.071779,2.4894,0.35697,0.08235,2.5081,0.37093,0.096491,2.4617,0.40455,0.13702,2.4794,0.43971,0.1782,2.5438,0.45565,0.24419,2.5992,0.46815
37665,15.83183,39.8104,0.045548,2.3813,0.28505,0.057751,2.4217,0.31462,0.06864,2.4319,0.33323,0.079619,2.4661,0.34686,0.092895,2.4581,0.36223,0.10914,2.4533,0.37519,0.15871,2.4255,0.42399,0.21413,2.4279,0.43955,0.30719,2.4131,0.45594
37666,15.89684,39.80902,0.050111,2.3476,0.28231,0.064627,2.3657,0.30903,0.07729,2.3865,0.32671,0.091416,2.394,0.33731,0.10671,2.4144,0.349,0.12619,2.4222,0.3602,0.18917,2.3461,0.40708,0.26112,2.341,0.42269,0.3701,2.4091,0.44295
37667,15.96183,39.80759,0.054007,2.3766,0.27787,0.07201,2.3316,0.30548,0.08759,2.3339,0.31775,0.10408,2.3465,0.33035,0.12216,2.3631,0.33742,0.14513,2.3896,0.34817,0.2218,2.3449,0.37458,0.30295,2.3543,0.41051,0.42985,2.4589,0.43424
37668,16.02685,39.80613,0.057219,2.3959,0.27731,0.077108,2.3573,0.29421,0.09488,2.322,0.31218,0.11376,2.3238,0.32429,0.13353,2.3461,0.33179,0.15933,2.3702,0.34206,0.24403,2.3402,0.36966,0.33295,2.3749,0.39626,0.47011,2.485,0.43387
37669,16.09184,39.80463,0.059291,2.4032,0.27714,0.080428,2.3558,0.29162,0.09928,2.3069,0.31031,0.11841,2.3241,0.32153,0.13882,2.3535,0.33005,0.16724,2.3535,0.33989,0.25581,2.3367,0.36909,0.34838,2.3747,0.39659,0.48949,2.4918,0.43565
37670,16.15682,39.80308,0.060129,2.3966,0.27726,0.081877,2.3406,0.29161,0.1008,2.2959,0.3105,0.11946,2.3263,0.32168,0.1399,2.3582,0.33022,0.1682,2.3612,0.33989,0.25738,2.3432,0.36946,0.35073,2.3774,0.39715,0.49271,2.4936,0.43658
37671,16.22181,39.8015,0.059728,2.3775,0.27763,0.080745,2.3321,0.29306,0.09897,2.2998,0.31217,0.1174,2.327,0.3238,0.1374,2.3579,0.33193,0.16273,2.3938,0.34149,0.24904,2.3642,0.37024,0.34029,2.3905,0.39701,0.48083,2.4974,0.43576
37672,16.28682,39.79988,0.058185,2.3414,0.27815,0.077531,2.3131,0.29717,0.09394,2.3137,0.31632,0.11133,2.3358,0.32839,0.13021,2.3608,0.33596,0.1539,2.3971,0.34624,0.23068,2.3929,0.37342,0.31621,2.394,0.40957,0.4503,2.4904,0.43548
37673,16.35179,39.79823,0.054422,2.3483,0.27893,0.071188,2.331,0.30961,0.0852,2.3563,0.32412,0.10019,2.3777,0.33754,0.11702,2.4046,0.3438,0.13784,2.4249,0.35686,0.20213,2.4304,0.3842,0.27676,2.4158,0.41844,0.39534,2.4673,0.44191
37674,16.41678,39.79654,0.050746,2.3539,0.28229,0.06486,2.3756,0.31264,0.077,2.4017,0.33068,0.090507,2.4132,0.34469,0.10488,2.4221,0.35658,0.12291,2.441,0.37001,0.17542,2.4564,0.41347,0.2344,2.4801,0.43233,0.33234,2.4974,0.45372
37675,16.48173,39.7948,0.047573,2.3675,0.28538,0.059945,2.4229,0.31557,0.07174,2.4124,0.33664,0.083432,2.4407,0.34994,0.096504,2.4371,0.36507,0.11258,2.4488,0.37861,0.1586,2.4772,0.42322,0.20586,2.5244,0.44305,0.27841,2.6214,0.46129
37676,16.54671,39.79303,0.04491,2.3917,0.28576,0.057069,2.4199,0.31978,0.0676,2.43,0.33981,0.078358,2.4525,0.35536,0.090638,2.4504,0.36918,0.10465,2.4779,0.38161,0.14594,2.498,0.42946,0.18891,2.5309,0.44841,0.25179,2.6361,0.46535
37677,16.61169,39.79123,0.042779,2.4059,0.28567,0.054845,2.4107,0.32316,0.06445,2.4404,0.3419,0.075003,2.4451,0.35837,0.086134,2.4634,0.37115,0.099071,2.4897,0.38423,0.13719,2.5175,0.43021,0.17722,2.5359,0.45012,0.23489,2.633,0.46598
37703,18.29944,39.73085,0.01694,2.3744,0.15999,0.022924,2.3811,0.22193,0.02781,2.3954,0.26846,0.033093,2.4104,0.29075,0.038245,2.5565,0.30837,0.045061,2.5598,0.33828,0.064348,2.627,0.4422,0.09046,2.6126,0.47945,0.13089,2.6142,0.53548
37704,18.36429,39.72802,0.01729,2.3615,0.15827,0.023699,2.3712,0.22479,0.029,2.448,0.23835,0.034708,2.5886,0.26141,0.039593,2.6313,0.28316,0.047364,2.5413,0.32674,0.069093,2.6071,0.45694,0.099346,2.5506,0.47634,0.14621,2.5622,0.52891
37705,18.42914,39.72514,0.017657,2.3883,0.15467,0.024876,2.3939,0.22145,0.03107,2.6051,0.21253,0.036494,2.6327,0.25179,0.042479,2.6318,0.27313,0.050809,2.5875,0.29597,0.074856,2.6306,0.45505,0.1115,2.5099,0.46731,0.16622,2.5527,0.46561
37885,15.70015,39.76309,0.037712,2.4438,0.28607,0.047694,2.4374,0.32776,0.05538,2.501,0.34719,0.063514,2.5239,0.36872,0.072968,2.5132,0.38389,0.084227,2.5115,0.41793,0.11673,2.5353,0.45372,0.14865,2.5692,0.50472,0.19451,2.6971,0.52266
37886,15.76513,39.76177,0.040027,2.4505,0.28651,0.051178,2.4381,0.32516,0.05902,2.5218,0.34276,0.06885,2.5043,0.36298,0.078699,2.5207,0.37735,0.092022,2.4808,0.41117,0.12914,2.5029,0.44603,0.16629,2.5719,0.46352,0.22103,2.6725,0.47736
37887,15.83007,39.76043,0.043779,2.4005,0.28627,0.05549,2.4339,0.31946,0.0651,2.4657,0.33847,0.075673,2.4817,0.35467,0.087428,2.486,0.37002,0.10203,2.4509,0.40201,0.14536,2.4835,0.43458,0.19047,2.526,0.44964,0.26714,2.5356,0.46519
37888,15.89503,39.75904,0.04813,2.3574,0.28529,0.061007,2.4095,0.31343,0.07299,2.4103,0.33285,0.085293,2.4357,0.34441,0.098871,2.4462,0.35964,0.11646,2.4542,0.37063,0.17158,2.3934,0.41832,0.23269,2.3971,0.43399,0.32995,2.423,0.45379
37889,15.95999,39.75761,0.052928,2.3458,0.28,0.069069,2.3401,0.30923,0.08261,2.3658,0.3243,0.097716,2.3737,0.33769,0.11442,2.3963,0.34508,0.13522,2.4151,0.35691,0.20297,2.3727,0.38481,0.2767,2.3752,0.41874,0.39279,2.4434,0.44222
37890,16.02493,39.75615,0.057333,2.3438,0.27838,0.076441,2.3148,0.29754,0.09272,2.3155,0.31604,0.11011,2.3369,0.32849,0.1291,2.3577,0.33575,0.15296,2.3917,0.3465,0.23008,2.3821,0.37387,0.31399,2.3945,0.40983,0.44526,2.493,0.43539
37891,16.0899,39.75465,0.060651,2.3502,0.27812,0.082242,2.3004,0.29322,0.09959,2.2979,0.31238,0.11831,2.3295,0.32328,0.13863,2.3587,0.33174,0.1644,2.3913,0.34161,0.24804,2.3903,0.37159,0.33794,2.4222,0.39671,0.47796,2.5111,0.43686
37892,16.15484,39.7531,0.062976,2.3242,0.27772,0.085008,2.2907,0.29211,0.10266,2.2918,0.31224,0.12155,2.33,0.32189,0.14231,2.3611,0.33103,0.16874,2.3934,0.34109,0.25464,2.3992,0.37153,0.34676,2.4262,0.39755,0.48997,2.5111,0.43914
37893,16.21977,39.75152,0.063295,2.3091,0.27773,0.084798,2.2909,0.29259,0.10239,2.2931,0.31332,0.12116,2.3322,0.32241,0.14173,2.3646,0.33156,0.16788,2.3966,0.3417,0.25141,2.417,0.37165,0.34294,2.4383,0.39751,0.48755,2.5102,0.43891
37894,16.28471,39.7499,0.061377,2.3271,0.27824,0.082147,2.2999,0.29481,0.09934,2.3016,0.31586,0.11778,2.3335,0.32552,0.13768,2.3686,0.3337,0.16265,2.4009,0.34385,0.23879,2.4538,0.37309,0.32672,2.4646,0.39708,0.46984,2.5132,0.43725
37895,16.34961,39.74826,0.058117,2.3461,0.27879,0.077115,2.3067,0.3081,0.0932,2.3217,0.3202,0.11024,2.3425,0.33237,0.12872,2.3765,0.33932,0.15193,2.4078,0.35009,0.22112,2.4575,0.37756,0.29781,2.4821,0.41217,0.42821,2.5304,0.43713
37896,16.41455,39.74657,0.05461,2.3504,0.27955,0.071183,2.3354,0.31154,0.08493,2.3642,0.32591,0.099817,2.3812,0.33978,0.11673,2.3907,0.34831,0.13755,2.4147,0.36026,0.19824,2.4602,0.38709,0.26349,2.496,0.42088,0.37041,2.5626,0.44281
37897,16.47949,39.74483,0.05141,2.3528,0.28235,0.065908,2.37,0.31391,0.07837,2.3934,0.33137,0.092406,2.3983,0.34482,0.10732,2.4026,0.35633,0.12583,2.4167,0.36983,0.17938,2.4494,0.41092,0.23566,2.499,0.43047,0.32457,2.5786,0.45042
37898,16.54441,39.74306,0.048757,2.3553,0.2854,0.061954,2.3995,0.31529,0.0742,2.3962,0.33517,0.086913,2.4159,0.34775,0.10021,2.4275,0.36105,0.11716,2.4422,0.37387,0.16697,2.4493,0.41644,0.21782,2.4953,0.43536,0.29743,2.5753,0.45268
37899,16.60932,39.74126,0.04635,2.3719,0.28599,0.058922,2.414,0.31785,0.0706,2.4057,0.33758,0.082276,2.4284,0.35136,0.095255,2.429,0.36474,0.11092,2.4535,0.3752,0.15667,2.4622,0.41857,0.20512,2.4902,0.43669,0.27925,2.5647,0.45154
38107,15.69847,39.7131,0.037089,2.4356,0.28817,0.046732,2.4406,0.32932,0.05434,2.4921,0.35196,0.06198,2.5284,0.37202,0.071203,2.4823,0.40237,0.081719,2.5224,0.42234,0.1124,2.5539,0.45734,0.14172,2.5998,0.50822,0.18405,2.7269,0.52903
38108,15.76338,39.71179,0.039228,2.4474,0.28855,0.050001,2.437,0.3294,0.05783,2.5105,0.34668,0.067002,2.5034,0.3667,0.076609,2.511,0.38281,0.088951,2.4926,0.41575,0.1233,2.5244,0.45139,0.15724,2.5938,0.47013,0.2068,2.6856,0.51174
38109,15.82828,39.71045,0.042422,2.4152,0.28825,0.053815,2.4424,0.32389,0.0626,2.4933,0.34271,0.073021,2.4897,0.36078,0.083837,2.4997,0.37631,0.097739,2.4648,0.40889,0.13752,2.4945,0.44298,0.1775,2.5633,0.45709,0.23738,2.6651,0.47251
38110,15.89318,39.70905,0.046561,2.3725,0.28729,0.058699,2.4305,0.31765,0.06979,2.4345,0.3373,0.080766,2.4712,0.35105,0.093954,2.4598,0.36731,0.11017,2.4539,0.38052,0.15683,2.4726,0.42687,0.20777,2.502,0.44411,0.29381,2.5027,0.462
38111,15.95809,39.70763,0.051326,2.3478,0.28274,0.066142,2.3622,0.31265,0.07862,2.391,0.32973,0.092781,2.3991,0.34326,0.10796,2.4119,0.35463,0.12706,2.4363,0.36543,0.18566,2.4079,0.41081,0.25197,2.4281,0.42716,0.35664,2.4671,0.45001
38112,16.02301,39.70617,0.05653,2.3446,0.27962,0.075033,2.3107,0.30855,0.09091,2.3242,0.32004,0.10799,2.3383,0.33307,0.12673,2.3618,0.33961,0.15034,2.3973,0.34943,0.22018,2.437,0.37744,0.29816,2.4615,0.41161,0.42791,2.5197,0.43491
38113,16.0879,39.70466,0.061113,2.3306,0.27948,0.082297,2.2983,0.29509,0.1,2.2964,0.315,0.11919,2.3181,0.32574,0.14003,2.3592,0.33248,0.16651,2.3878,0.34178,0.24615,2.429,0.3722,0.33476,2.4633,0.39457,0.48086,2.5095,0.43382
38114,16.15282,39.70312,0.064425,2.2993,0.2788,0.086498,2.2844,0.29353,0.10486,2.2847,0.31424,0.12456,2.3152,0.32306,0.14618,2.3582,0.33066,0.17346,2.3902,0.34131,0.25743,2.4334,0.37171,0.34974,2.4643,0.39467,0.49936,2.5115,0.43728
38115,16.21769,39.70155,0.065349,2.2934,0.27841,0.087567,2.2813,0.29359,0.106,2.2834,0.31472,0.12575,2.3145,0.32309,0.1474,2.3609,0.33063,0.17479,2.3927,0.3417,0.25938,2.4372,0.37159,0.35221,2.4654,0.39473,0.50211,2.5124,0.43816
38116,16.28256,39.69994,0.064556,2.3009,0.27894,0.086546,2.2844,0.29462,0.10479,2.2875,0.3161,0.12429,2.3111,0.32531,0.1456,2.3591,0.33262,0.17273,2.3926,0.34285,0.25534,2.4402,0.37192,0.34623,2.4689,0.39437,0.49502,2.5123,0.43699
38117,16.34743,39.69828,0.062145,2.3239,0.27936,0.083277,2.2948,0.29683,0.10085,2.3,0.31867,0.11972,2.3229,0.32782,0.14026,2.3566,0.33679,0.1667,2.3889,0.34544,0.24531,2.4375,0.37327,0.33159,2.472,0.39377,0.47469,2.5151,0.43387
38118,16.41235,39.69659,0.058854,2.348,0.27944,0.078233,2.3075,0.30935,0.09473,2.3202,0.32183,0.11222,2.3393,0.33305,0.13145,2.3596,0.34255,0.15594,2.3839,0.35225,0.22828,2.4373,0.37739,0.30672,2.4729,0.39561,0.4361,2.5238,0.43267
38119,16.47721,39.69486,0.05579,2.3485,0.27965,0.073158,2.3247,0.31215,0.08768,2.3496,0.326,0.10348,2.3647,0.33867,0.12097,2.3775,0.34743,0.14308,2.3962,0.35814,0.20745,2.4476,0.38348,0.27647,2.4637,0.41642,0.38905,2.5348,0.43553
38120,16.54211,39.69309,0.053065,2.3479,0.28179,0.068898,2.347,0.31407,0.08213,2.3752,0.32942,0.097182,2.3773,0.34274,0.1136,2.3818,0.35185,0.1339,2.3978,0.36348,0.19302,2.4515,0.38591,0.25635,2.4582,0.42113,0.35938,2.5195,0.43758
38121,16.60695,39.69128,0.05048,2.3445,0.28449,0.065074,2.3659,0.31536,0.0778,2.3858,0.33239,0.092113,2.3888,0.34419,0.10741,2.3906,0.35484,0.12653,2.4036,0.36618,0.18209,2.4434,0.38625,0.24194,2.4448,0.42175,0.33965,2.4938,0.43646
38122,16.67184,39.68944,0.048483,2.346,0.28641,0.062233,2.3876,0.31583,0.07492,2.3855,0.33438,0.088502,2.3971,0.34489,0.10313,2.3981,0.35635,0.12157,2.4065,0.3669,0.17557,2.4355,0.3847,0.23361,2.4318,0.41943,0.32792,2.4702,0.43392
38123,16.7367,39.68756,0.046616,2.3536,0.2865,0.059768,2.4002,0.31711,0.07221,2.3882,0.33499,0.085152,2.4058,0.34547,0.099318,2.4039,0.35722,0.11747,2.4038,0.36528,0.17025,2.4313,0.38082,0.22719,2.4474,0.39283,0.31568,2.484,0.42882
38124,16.80157,39.68564,0.044683,2.3637,0.2859,0.057871,2.3891,0.3181,0.06955,2.3938,0.33453,0.081899,2.4138,0.34593,0.096101,2.4014,0.35618,0.1138,2.3988,0.36282,0.16556,2.4221,0.37693,0.22201,2.4323,0.38868,0.30726,2.4875,0.42331
38330,15.76166,39.6618,0.038713,2.4388,0.29049,0.04926,2.4318,0.33228,0.05703,2.4965,0.35042,0.065773,2.5004,0.36949,0.075182,2.4778,0.40107,0.086825,2.5014,0.41923,0.11919,2.5426,0.45463,0.15108,2.5828,0.50423,0.19706,2.7089,0.51669
38331,15.82651,39.66046,0.041511,2.4246,0.29019,0.052877,2.4389,0.32721,0.06129,2.5013,0.34567,0.071514,2.4835,0.36429,0.081705,2.5023,0.38079,0.095201,2.4712,0.41278,0.13237,2.5103,0.44623,0.16957,2.5805,0.46204,0.22448,2.6863,0.47822
38332,15.89137,39.65907,0.045445,2.3831,0.28918,0.05733,2.4373,0.32117,0.06779,2.4486,0.34096,0.078614,2.4724,0.35598,0.091249,2.4593,0.37213,0.10654,2.4286,0.40148,0.15038,2.4793,0.4325,0.19491,2.5444,0.44984,0.26399,2.6346,0.46748
38333,15.95621,39.65765,0.050145,2.3494,0.28549,0.064098,2.3804,0.31579,0.07626,2.4012,0.33378,0.089497,2.4179,0.34769,0.10388,2.4258,0.35993,0.12229,2.426,0.37393,0.17574,2.448,0.4152,0.23163,2.5133,0.43243,0.32626,2.5485,0.45371
38334,16.02104,39.6562,0.055461,2.3474,0.28068,0.073237,2.3221,0.31157,0.08844,2.3361,0.32434,0.10488,2.3485,0.3376,0.12295,2.3617,0.34549,0.14579,2.3906,0.35595,0.21403,2.4305,0.38073,0.28782,2.4621,0.41366,0.40913,2.5323,0.43533
38335,16.0859,39.65469,0.060664,2.3374,0.28048,0.081894,2.2979,0.29695,0.09979,2.2953,0.31777,0.11916,2.3112,0.3279,0.14019,2.3371,0.3368,0.16674,2.3719,0.34508,0.24726,2.416,0.37269,0.33458,2.4593,0.39265,0.47841,2.5128,0.43131
38336,16.15075,39.65315,0.065004,2.2985,0.27964,0.087503,2.2793,0.29503,0.10632,2.2793,0.31614,0.12651,2.2995,0.32523,0.14857,2.3372,0.3338,0.17682,2.3726,0.34362,0.26211,2.4257,0.37158,0.35385,2.4639,0.39283,0.50293,2.5156,0.43602
38337,16.21559,39.65158,0.066849,2.2899,0.27879,0.089668,2.2778,0.29458,0.10871,2.2771,0.31562,0.12911,2.3019,0.32428,0.15139,2.3452,0.33311,0.18045,2.3766,0.34353,0.26706,2.428,0.37222,0.35958,2.4667,0.39385,0.50899,2.5195,0.43833
38338,16.28044,39.64996,0.066979,2.2912,0.27887,0.08975,2.2787,0.29507,0.10873,2.2794,0.31621,0.12903,2.3063,0.32466,0.15137,2.3465,0.33353,0.18026,2.3785,0.3442,0.26615,2.4299,0.37272,0.35809,2.4689,0.39391,0.507,2.521,0.43827
38339,16.34525,39.64831,0.065841,2.2974,0.27957,0.088297,2.2794,0.29636,0.10701,2.282,0.31738,0.12698,2.3068,0.32585,0.14905,2.3432,0.33474,0.17739,2.3753,0.34501,0.26106,2.4304,0.37261,0.35133,2.468,0.39283,0.49877,2.5184,0.43597
38340,16.41011,39.64662,0.063401,2.3165,0.28028,0.085054,2.289,0.29805,0.10311,2.2936,0.31942,0.12242,2.3169,0.32802,0.14391,2.3462,0.33705,0.17139,2.3685,0.34745,0.25178,2.4266,0.37303,0.33846,2.4615,0.3921,0.48124,2.5133,0.43221
38341,16.4749,39.6449,0.06037,2.3433,0.2803,0.080596,2.2988,0.30985,0.09771,2.3119,0.32164,0.11588,2.3326,0.33151,0.13631,2.3519,0.34089,0.16187,2.3724,0.35113,0.23711,2.4279,0.37418,0.3183,2.4592,0.39239,0.4515,2.5058,0.43078
38342,16.53975,39.64313,0.057424,2.3446,0.27985,0.075871,2.3116,0.31205,0.09136,2.3331,0.32436,0.10822,2.346,0.33575,0.12681,2.3598,0.3451,0.15011,2.3775,0.35556,0.21825,2.4355,0.37576,0.29215,2.4587,0.39305,0.41236,2.5,0.43143
38343,16.6046,39.64132,0.054626,2.3444,0.28063,0.071571,2.3296,0.31328,0.08573,2.3564,0.32749,0.10143,2.3652,0.33968,0.11878,2.3727,0.34799,0.14043,2.3848,0.35741,0.20425,2.4332,0.37675,0.2733,2.4433,0.39308,0.38542,2.4808,0.42962
38344,16.6694,39.63948,0.052388,2.3404,0.28251,0.068377,2.3414,0.31392,0.0817,2.3711,0.32895,0.097086,2.3706,0.3412,0.11387,2.3723,0.34821,0.13473,2.3801,0.35748,0.1962,2.4207,0.37403,0.263,2.428,0.39029,0.36693,2.4744,0.42762
38345,16.7342,39.6376,0.050171,2.3336,0.28481,0.065297,2.3519,0.31483,0.07824,2.3779,0.33021,0.093136,2.3779,0.34084,0.1093,2.3775,0.34777,0.12959,2.3786,0.35692,0.18953,2.4055,0.37192,0.25452,2.4138,0.38736,0.35052,2.486,0.42418
38346,16.79902,39.63568,0.048213,2.333,0.28538,0.062744,2.3601,0.31418,0.07572,2.3679,0.33034,0.089872,2.3789,0.33914,0.10559,2.3791,0.34663,0.12553,2.3772,0.35458,0.18464,2.3908,0.36914,0.24692,2.4223,0.38234,0.34075,2.4862,0.41953
38347,16.86382,39.63373,0.046214,2.3436,0.28488,0.060223,2.373,0.31456,0.07328,2.3622,0.32963,0.086689,2.3847,0.33827,0.10195,2.3874,0.34535,0.12157,2.3775,0.35222,0.18014,2.3783,0.36618,0.23973,2.4263,0.37965,0.33458,2.4929,0.39708
38552,15.75992,39.61182,0.038269,2.4316,0.29217,0.048572,2.4295,0.33373,0.05629,2.489,0.35336,0.064664,2.5017,0.37159,0.073892,2.4783,0.40343,0.084952,2.5097,0.42198,0.11594,2.5547,0.45692,0.14601,2.5981,0.5069,0.18965,2.724,0.52026
38553,15.82474,39.61048,0.040693,2.434,0.29183,0.052098,2.4343,0.33029,0.06016,2.5035,0.34863,0.070198,2.4762,0.36737,0.079889,2.5059,0.38367,0.092967,2.4779,0.41545,0.12787,2.5277,0.44866,0.16297,2.5971,0.46619,0.21461,2.6845,0.5069
38554,15.88953,39.6091,0.044557,2.3918,0.29033,0.056365,2.4389,0.32421,0.06652,2.452,0.3438,0.077192,2.467,0.36003,0.089226,2.4625,0.37534,0.10364,2.4423,0.40481,0.14488,2.5002,0.43573,0.18712,2.5537,0.45441,0.25093,2.6567,0.47259
38555,15.95434,39.60767,0.049308,2.3486,0.28796,0.06272,2.3965,0.31763,0.07469,2.407,0.33697,0.087573,2.4237,0.35059,0.10153,2.4249,0.3636,0.11912,2.4288,0.37792,0.17008,2.4593,0.41816,0.22239,2.5225,0.43661,0.30548,2.6088,0.45785
38556,16.01914,39.60621,0.0549,2.3465,0.28188,0.072182,2.3279,0.31365,0.08684,2.3442,0.32773,0.10263,2.359,0.34095,0.11993,2.3766,0.34886,0.14232,2.3953,0.35962,0.20761,2.4418,0.38343,0.27723,2.4722,0.41703,0.39222,2.5437,0.43834
38557,16.08392,39.60471,0.060227,2.342,0.28113,0.081213,2.2878,0.30831,0.09901,2.2975,0.32065,0.1181,2.3115,0.33037,0.13874,2.3451,0.33861,0.16505,2.3729,0.34723,0.24358,2.4239,0.37335,0.32863,2.4618,0.39316,0.47012,2.5137,0.43176
38558,16.14873,39.60318,0.065549,2.2948,0.28044,0.08811,2.2753,0.29651,0.10695,2.2775,0.31762,0.12709,2.3032,0.3259,0.14913,2.3427,0.33461,0.17771,2.3736,0.34471,0.26166,2.4281,0.37306,0.35214,2.4713,0.39268,0.50036,2.5192,0.43696
38559,16.21352,39.6016,0.067955,2.2879,0.27914,0.090996,2.2745,0.29588,0.11018,2.2767,0.31695,0.13063,2.3108,0.32478,0.15362,2.3459,0.33348,0.18281,2.3753,0.34522,0.26849,2.4285,0.37455,0.36011,2.4759,0.39425,0.50887,2.5251,0.44026
38560,16.27833,39.59998,0.068751,2.2893,0.27865,0.091916,2.2759,0.29591,0.11115,2.2794,0.31715,0.13164,2.3169,0.32485,0.15498,2.35,0.33338,0.18426,2.3759,0.34601,0.26999,2.4308,0.37491,0.36152,2.4783,0.39498,0.50975,2.5263,0.44178
38561,16.34311,39.59834,0.068546,2.2869,0.27888,0.091504,2.2754,0.29649,0.11061,2.2803,0.3177,0.13111,2.3143,0.32546,0.15423,2.348,0.33376,0.18316,2.375,0.34648,0.26798,2.4305,0.37352,0.3588,2.4789,0.3942,0.50685,2.521,0.44099
38562,16.40789,39.59665,0.067255,2.2932,0.27969,0.08993,2.2772,0.29732,0.10877,2.2826,0.31838,0.12902,2.3102,0.32674,0.15177,2.3408,0.33507,0.18001,2.3728,0.34673,0.26318,2.4315,0.37096,0.35267,2.4734,0.39165,0.49952,2.5109,0.4387
38563,16.47266,39.59492,0.064606,2.3062,0.28082,0.086471,2.273,0.30807,0.10464,2.292,0.31961,0.12428,2.3125,0.32845,0.14631,2.3403,0.33676,0.17376,2.3647,0.3475,0.25392,2.4283,0.36889,0.34021,2.4624,0.38883,0.48251,2.5033,0.43379
38564,16.53743,39.59316,0.061457,2.3322,0.28102,0.081999,2.2916,0.31031,0.09912,2.3111,0.32193,0.11796,2.3251,0.33123,0.13869,2.3457,0.34031,0.16473,2.3614,0.34924,0.2404,2.423,0.36962,0.32198,2.4545,0.38741,0.45523,2.4946,0.43046
38565,16.60224,39.59135,0.058165,2.3445,0.28037,0.076916,2.3115,0.312,0.09265,2.3333,0.32373,0.11017,2.3395,0.33439,0.12912,2.3492,0.34309,0.15282,2.3656,0.3516,0.22207,2.4241,0.37119,0.29651,2.4487,0.3892,0.41641,2.4895,0.42989
38566,16.66698,39.58951,0.055498,2.343,0.27979,0.072904,2.3233,0.31233,0.08764,2.3445,0.32578,0.10391,2.3527,0.33634,0.12171,2.3589,0.34353,0.14422,2.3652,0.35264,0.20993,2.4131,0.37151,0.28015,2.4291,0.38938,0.38963,2.4844,0.42754
38567,16.73174,39.58764,0.053086,2.3396,0.28131,0.069506,2.3354,0.31256,0.08329,2.3624,0.32679,0.098967,2.3622,0.33724,0.11639,2.3619,0.34352,0.13801,2.3677,0.35204,0.20165,2.3991,0.36963,0.26811,2.4211,0.38801,0.36802,2.499,0.42525
38568,16.7965,39.58572,0.051014,2.3282,0.28288,0.066763,2.3371,0.31239,0.07989,2.3698,0.32662,0.095445,2.3633,0.33595,0.11239,2.361,0.34227,0.13362,2.3597,0.35087,0.19613,2.3762,0.36761,0.25866,2.4353,0.38367,0.35533,2.4988,0.42186
